x_1,x_2,x_3,x_4,y
-0.007467894659696261,-0.2343470775224725,-0.6076194799736568,-0.18979531837117986,136.2209024089786
-0.5515808521579231,0.1961611360244619,0.7190244256973678,-0.5300106179894623,1284.0788802732204
-0.6492876851907118,0.19937604697355096,0.6920267926420053,-0.9574469296375594,6874.172020618862
-0.779173179723662,0.05096022829606785,0.29989379240949565,-0.7689343669385922,1346.8616642201448
-0.07786546437548576,0.5319677546434244,-0.7603444485419978,-0.7346189307156156,-2337.3148318191134
0.16643855686198245,0.23202043955444798,0.3974771912809376,-0.017041827138308728,165.34963907387902
-0.07686775343505765,-0.11145831523753322,-0.005006278678307049,-0.02593119368235502,148.5001764225613
0.6904453725020596,-0.18246417279130525,0.33340151902817755,-0.8896183660956624,2739.127948380405
-0.9597002698889487,-0.6462879483292028,0.9440452974861154,-0.894894284946109,5722.257263820498
-0.5770631618237921,-0.5325666506486176,-0.20171476172025188,-0.3041839756351558,-157.5405298564222
-0.364573661401367,-0.9256975149453046,-0.7146461231485717,0.6169828435375424,1623.12448304838
0.688362430499254,0.3797550163774899,-0.022969297493154135,0.6923417968128549,632.1182666995752
-0.6198792653020263,-0.006754071027704311,-0.5428984220917186,-0.7145729869016995,-1779.3905841106075
0.5784175631758153,-0.8198271562674461,-0.4514721779636893,-0.16554285382432782,116.54271891975392
-0.5176783806485863,0.3013052324928654,0.6156562779984465,0.8358062565018516,-2729.541917785747
-0.7136638332171059,0.6209435537437086,0.8302774417358405,-0.2439226181288439,68.05048544321595
-0.7855940103047389,-0.1582891366400567,0.3169458324755966,0.6017145065231787,-1039.3601114241271
-0.6111157743495661,-0.49373524406524344,0.5212842125127781,-0.3179852822045412,34.26847464018135
-0.07460168701635424,0.6168972505257242,-0.776035686496703,-0.15954437174374234,103.12943779649356
0.7703979241233638,-0.18665919992942878,-0.41322073386037594,0.8574355652609236,3216.4426262659235
0.5983282309594938,0.2732797222866176,0.7038861682882188,-0.00514494167589837,168.72623999239215
-0.5163416451672214,0.6659193063259702,0.12347696961740016,-0.03406594427308713,28.960122077119763
0.04979173625065903,-0.5219798731483866,0.010696547095326246,-0.21050769986168485,106.5898370079907
0.30522549565855295,-0.9391374969274783,-0.5314486247746539,0.9097341327015271,4214.014210195424
-0.9536249633664865,-0.4228131855561981,-0.29754204826503616,-0.6286782481515973,-1735.8932312882412
0.041207777567340086,-0.5559931316538076,-0.3828066287758284,-0.4881901119264085,-383.2215617475479
-0.700409041011891,-0.2094821371404739,-0.7941346130213446,-0.7652142197118971,-3475.9556176406318
-0.9633012355095097,-0.7450881340936464,-0.7162400162870989,0.32230955808204714,-869.6326497414161
-0.6726305167643107,-0.4362107041815639,-0.9602709549454476,-0.9272855341561994,-7320.797951053419
-0.6268007627066292,0.40070669963011396,0.3920531481566935,0.0062721676415690795,-58.0411778543737
0.6614121631001175,-0.14144404773731348,-0.045116603055938,0.08563234731921116,117.03299197222174
-0.2651489926793149,0.7947592291028861,0.6887986890346003,-0.4120596140527662,849.3855503175989
-0.5258686298656412,0.01645911548406278,-0.6789927857695773,-0.4813880110601688,-639.2900589750707
0.08114724615769726,-0.8942204690976339,0.80536955346837,-0.9270681732673385,6276.994871450897
-0.04838520719382508,0.6985873744388069,0.24818734764624167,-0.16123403411445664,158.31543074314104
0.448197052635107,-0.6590788131805562,-0.9127011928490739,0.8707778677443345,6481.087859209713
0.45710740390995597,-0.009627060910587612,0.5072041363762625,-0.6118602345374322,1415.6170716034426
0.09285746585691587,0.30038655511823287,-0.4061694845332414,0.43023442814020585,582.8820594560416
-0.6370961519757505,-0.4255159061948646,0.2485991220186321,0.5722922374786281,-653.9650822439916
-0.26221350977130947,-0.3871719687736209,-0.5528440476531437,0.9162943969714514,4860.33348197634
0.08626661069729152,-0.6496457200322143,-0.5420049551166631,0.6580608260884635,1693.2978528386182
0.26801770021457266,-0.736947171075648,0.496275121607309,-0.3119916723905049,202.1255334463385
0.16202634723531123,-0.956774094775917,0.32122473757533837,0.38745511981616104,-230.11608268188087
0.02483298707477513,0.46275992673807653,0.09443601939938334,-0.9001588823785754,1718.0452050998551
-0.423928037930067,-0.24021042842776283,-0.7858909380123399,-0.7876226773409524,-3453.092737875891
-0.8008946515889542,-0.05281494483762657,-0.11846789723253018,0.30294420422744084,-424.71006941669714
-0.7783488411235516,0.46794861820016415,0.381802737122786,0.7336101488645362,-1298.88321776704
-0.9795536596610402,-0.1269262798009491,-0.5347379709675817,-0.2145110942299116,-1122.4804317310156
-0.058000927117611775,0.3544968717035093,-0.9503880890756333,0.5605755261102524,2116.5680027437093
0.20374172679852048,0.06519478050418223,-0.41562631596056193,-0.6066107803321166,-651.3873202190002
-0.014498686847342157,0.7305248191999211,-0.9679552432941981,0.6545674417254158,3368.545141472207
-0.4657532583701824,0.030433484992328272,-0.5301898774616326,-0.2739479374662792,-9.375115738340073
-0.7408423402159557,0.4367471092940546,0.5102988938269362,0.4281406380071616,-558.6207445177372
-0.7537326513483554,0.3654097075080514,-0.4890623992630174,0.1547436657958121,-282.8353071570172
0.7632935670194225,-0.7240463330972996,-0.9346136590930292,0.11207431154775688,214.2359404070012
0.04245322821924817,0.41192513444121587,-0.6251733675526756,-0.19263753319991156,103.7232280337401
-0.9359328145513213,0.8703910878742177,0.004534865659686686,-0.9869037124937903,854.584404010461
0.7171041894163379,0.8550742861590942,0.8316781134626383,-0.9314756989142113,7987.893387612618
0.7188088359660506,0.6033110634873151,-0.24820658151627545,0.5475786389917284,726.7627538507514
0.8504958675192307,-0.6801980675722712,0.9999999999999996,-0.4574813833174402,814.0357424464353
0.35584187462184214,0.9171863019025858,0.5430617404991689,-0.9755686114437779,6663.029477118574
0.5689544869370382,0.4068979363531294,0.46121911557737244,-0.19344367097108353,179.59436171678
0.38202612151342225,0.022717382278910174,-0.8960922878271012,0.5179657198362493,1615.808603463207
0.34496427958503567,-0.3650463361098896,0.747347614819939,-0.7539900902515992,3395.6141588157966
0.051559060836083845,0.9129144900104662,0.959048623603218,-0.8672633080632538,7545.075547976461
0.0332835798299255,0.8098669700909492,-0.6217298021231412,0.011833720381401774,73.62067102951936
0.25079474095089815,0.5573202265817508,-0.8030659171733542,-0.6457656505567447,-1688.1735025718092
-0.4157268553930211,0.1986081390437765,0.5712572499401095,-0.2363164718864276,246.3561468934074
-0.2021165296908942,0.3204399760027337,-0.3969538986986069,0.5602743604512304,1063.760651215803
-0.10962885887936558,-0.2960927172409297,0.11435086434797904,1.0000000000000002,-128.33176411619405
-0.9696615634624741,-0.753170502490009,0.41174629333024926,-0.23846788430335886,-1139.370270447598
0.8053774774474264,0.3295452945452325,-0.5733990110954107,-0.9518030993172159,-4004.620329943783
-0.5666707862709502,0.7446589022611907,0.2565084756988138,0.3906869522928304,-46.482795185697285
-0.3881053498488329,-0.3628208739003883,0.719732114191018,-0.21151228781088127,179.21810910856897
0.8085203019081969,-0.19801385285241196,0.8462082025870723,0.06642638359600361,49.50801328650117
-0.28268329170057044,0.6620764486804056,-0.30678321416740967,-0.7082162104498578,-445.601175058468
0.2383408891350675,-0.5489837313954615,-0.68543803022461,-0.15149656466244646,173.05297208859298
0.8148958439979326,0.18646408604087955,-0.11632695574249996,0.5971558638993639,487.8856174953689
-0.9207558915809375,0.4295156162682015,-0.2040889030785808,-0.44504818604717306,-863.6141522105459
-0.968006441298733,0.7390394781705851,0.24022073988041256,0.8170891136294726,-1371.4309460927925
-0.9310494061540491,-0.06106344584722619,0.7640094251953453,0.32677480006643295,-1142.050771546677
-0.7269331620962323,-0.6342772428093397,0.21741670546881722,-0.34793897785569733,-300.0093404032596
-0.32054781349676437,0.014794878541093612,0.5432318743510278,-0.5279451755038194,1040.0849415860805
0.11789347123227495,0.6883112617164675,0.30552141588383525,-0.13063670027249094,143.75538715491675
-0.2277255760448489,0.9085177485595411,-0.8869536900967051,0.062100987152403794,91.94397566801578
0.20201544137772182,0.3910111497252436,-0.8911423458388488,0.5497023024181125,1913.1342871199145
1.0000000000000002,0.7269820685071768,0.6169476700636088,-0.8265644048755931,3849.939581584587
-0.3452038808757629,-0.955400369381249,-0.1415427553428125,0.286526124491241,-14.771291071734282
-0.6966096244399023,-0.3898264277923832,0.34296618742669105,-0.724344917710643,1117.345721766833
0.8164284268661284,0.28529002588557606,0.4554625063568745,0.4420053632523364,-279.62727066241507
0.14570530276487267,-0.5446159051311072,0.292471185850775,0.20048514281119925,82.04285827801264
0.11557656030505425,-0.2820068719270012,-0.7479752667060547,-0.9279174918975234,-5302.827023857486
0.07999153348611973,0.06416374118382205,0.43598911531859347,0.7685653192226201,-1329.603062874845
0.5790934241416956,0.5612783871297953,-0.31643182460400815,0.4283876026307836,492.7829470467188
0.5699441945339697,-0.16082796504515195,0.39541043781855156,-0.04104560026660915,150.48850744473455
-0.5769252480626804,0.20372152537836824,-0.2374204566374435,-0.0030397234101594917,-22.54812312092088
-0.047496676269989595,0.147094686656875,-0.07732385286643521,-0.9998411192728701,378.841700313817
-0.2035835595910377,0.09852997966571969,-0.6514364298206754,0.012718725401580847,182.8270067566388
0.2956396549109286,0.7810194136506423,-0.6014104707981858,-0.06533255581479303,59.36516962174562
0.9345698665311869,0.5096641632812621,-0.5360832016006523,-0.6092011761313865,-1248.6994993975989
0.45072592956126917,-0.44076333685172947,-0.03814495710293766,-1.0,157.54995194275864
-0.30278828803772667,-0.42975103572033246,-0.5229148822749645,0.885357381545964,4115.244735355078
0.48295985342747183,0.8490682101030848,0.27675125939304834,0.3463587345566248,85.67012210007384
0.30331734964449025,-0.1283014885266439,0.23277704769564217,-0.5370506249152428,531.9833635069936
0.5581277276187372,-0.12131551217781776,0.7624837335962751,-0.7414188226326172,3412.58280167418
-0.4163750893004712,-0.16797622916071347,-0.730985301102897,0.9010325343418315,6043.410244842769
0.8835929833530858,-0.776609549890519,0.9987464928239232,0.564124621727913,-1941.3158152247088
-0.956139581957702,0.24178055473739096,0.13437310843563197,0.873757371783328,-1069.1763812534853
0.4245305250301921,0.16243913204878663,0.35048992323330486,0.9421038259465045,-1630.4442268669447
0.3666183948995365,0.19507864747532772,0.07048128178720131,-0.7919679654833647,901.6851442132066
0.4375258299595784,-0.0020159968935106265,-0.14239014218600896,0.38924909863314566,295.1522425067968
-0.23480577823573673,-0.07124255653793576,-0.8927200499426188,0.5940950838957697,2227.820937565838
-0.2713033066122814,-0.016721806345417714,-0.18867577744819453,0.2967558278695442,199.00513031980904
0.6811585342463098,0.692018182503148,-0.41910911799634254,-0.009252705090816996,-11.377854996093332
-0.24317459724511095,-0.5468584102853751,-0.37730210703235967,0.7619634538658953,1879.4910319737835
0.08699632616299297,-0.8932873318170695,0.5492318315230017,-0.299572253986607,151.0077593491419
-0.7361633987507263,-0.5539501766452605,-0.7119580447096941,-0.7439031890160461,-3175.2075233782766
-0.7341945829050827,0.23153279242308822,-0.38749823482528234,0.18052871576758872,-239.3465347473796
0.792331066734273,-0.6392410021221955,0.8732259346753014,0.0855833735480592,27.043501358232437
-0.3267412612379464,-0.5400847985168096,-1.0,0.05175840309446336,237.3507421264923
0.441407411185941,0.21969796175625514,-0.16634181931858766,0.845663919200204,1934.1636316334188
0.24871163723372636,-0.18152499597309535,0.8865327193148812,-0.9474556982631521,8148.119249533167
-0.5671127534485112,0.6229524033881458,-0.5164170777880421,0.9596118298693367,5966.893977252926
-0.8038371744673026,0.7126683608573425,-0.777171151890318,-0.5503159351742437,-1427.983321676508
0.29701104839927195,0.18832545137521833,0.14655375582900895,0.0437545062105504,151.1518955013173
0.9633963865032468,0.11559086680777597,0.1220353532202526,0.2571442364053271,-246.61999963429705
0.24889642204583529,-1.0,-0.5624491751511753,-0.9048237644371617,-4200.586568149337
0.02638533532558325,1.0,-0.9461522347521314,-0.9201786346727093,-5816.010335468487
