x_1,x_2,x_3,x_4,x_5,y
-0.2604506033727965,0.9999999999999999,0.27682054309078247,-0.6070824237027093,0.6613898529470384,-263.3080272741331
-0.039485027266865425,0.880033318658749,-0.20439215620742968,0.34541415834431977,-0.5973602777818757,97.42949497761222
-0.2983920361123064,-0.9225985481740093,-0.8611631987800471,0.06630860601366302,0.7610398099011936,152.69193456960176
0.7185605949194367,-0.6670787357927477,0.19419061745152796,0.9607106930125711,-0.9949755498780266,-5105.398670779716
0.932893758855194,-0.30423019227344295,0.23670623560146356,-0.19557374329258517,-0.4476070121307597,609.2532581108514
0.8549279333569384,-0.544469243840437,0.4200588398989643,-0.7422303993440895,-0.9868834474031959,3446.141668301838
-0.08019641541215562,0.517080969636251,-0.6696070843580125,0.8671685588565837,0.6878202487453752,584.3480504637045
0.01862464476217893,0.04019705064228292,0.45875155477940166,-0.8476452610865629,0.7409458689082111,-1540.2961749564736
-0.08571266454655031,0.9904451993664807,0.28569621889316615,0.5920286800579531,0.7757879047689491,1706.6282301663755
-0.5301650624299428,0.13386672100288932,0.5998618165614271,-0.05079269513660489,0.8858132563176091,-182.07067988569707
-0.13821854200647246,0.3249271332799722,0.8067384153597973,0.27986554763780075,0.7974358821464445,964.4831741962968
-0.764329742461341,-0.3117996686452149,-0.1480909938907232,0.13375952438855762,0.49905123440648114,-117.75554887953302
-0.36645809580248323,-0.8883087494042334,-0.7580642664778974,0.8313666757335555,-0.8968352470198786,-3570.140758663967
-0.5428836221146891,0.22325144821335935,0.5368811471946923,0.040189703487181865,0.8390855359188121,150.74098125208002
-0.6831533252156573,-0.22594545451940345,0.819619338205509,-0.899492807293615,0.6227126817008889,-1276.6470464258568
0.770051459237909,-0.11766132855340129,-0.2262436964983231,-0.8940731406456053,-0.9281029758062787,3135.956651899916
-0.3495945500269281,-0.000798597924761121,-0.3332071489333022,0.3490412344432465,0.14841528723661573,175.3183866962575
-0.08808681321048038,0.892540025151001,-0.16943067663679093,0.13128209884802952,0.028165461740104692,293.07549592210614
-0.5729506247466762,-0.47095281574502773,0.03429814021864317,-0.6595836654861944,0.5954564465801007,-843.0275642064246
-0.17331851709285467,0.7737522611897792,-0.4348207414784396,-0.21039613044262545,-0.357280665916372,494.792718952336
0.1336204464384544,0.268476118849369,0.42061164389277333,-0.11037498508376536,-0.5267248780123784,325.4584444593067
0.04310818332198121,-0.6516823432625546,-0.271077971901078,0.6053166838017296,-0.2952215357140897,-48.30204912479337
0.6469004228787031,-0.2868987676321438,-0.9722862817378717,-0.9314333206921772,0.6112831468639044,-2122.7969823104027
0.25001622752885483,0.18972590774500178,0.5821400300504551,0.3394025370796269,0.26775403762343897,326.0818093328504
-0.02735824808092727,0.08500031265456987,0.6968677189604076,-0.04990136238298494,0.38318722562235213,191.06200162846568
-0.013419310775838734,0.15263109617770387,0.45856013428409537,-0.01279337355819314,-0.8016698257067864,203.11180061199087
0.9877281858245109,-0.2858920350087111,0.3458111293178848,0.8214519104216613,0.6295712248689189,1407.4187935542457
-0.8171476031166666,0.6889647260117547,-0.5293915950588363,-0.13893414018879544,-0.39455669523608594,308.27556836423247
0.3431393714583192,-0.5975860717999814,0.2930293096738402,0.7236018755985657,-0.6545431338637144,-995.6828993880116
-0.4550275626107313,-0.021321750609661932,-0.9480716768828745,-0.3499727252987021,0.20335706347456545,216.65929328857905
0.785115622245634,-0.19087722970171778,0.79446174696633,0.7641540459409897,0.42889740618538946,863.5270604271082
0.549402624039036,-0.5050356043646964,0.535084338385229,-0.17871768986874315,-0.7059623733846039,391.9535150668985
0.4037091454376016,0.38717596451439557,0.7339874156263835,-0.7351804770796874,-0.10717648145225646,312.5421049587216
0.38815561967151785,-0.2956495232469321,0.36433115241284186,-0.5173424700956358,-0.34029823223514133,340.69615156575736
0.24678125257808353,-0.07205516238016463,-0.3569676713234511,-0.040031856156340175,0.03353529776734028,258.6482801756837
-0.7531342102672729,0.4274512032549227,-0.4686201609153077,-0.7100596204655196,0.9453009549300798,-3353.342785186822
-0.014958468476521363,0.21971852333374403,0.2105987990045648,-0.817624989308743,-0.6915524428908395,1251.5540604246569
0.7056355585558945,-0.7669844375067298,-0.7863239077910209,0.750228847152781,0.3131630698131717,-614.7577462909869
0.038941908898522615,-0.7434044383632095,0.37151362171226227,-0.908342577229761,-0.5301469762042244,347.9953609109642
-0.8622024124946204,0.4222689836098977,0.549984827971038,-0.37812031893731396,-0.957447684679919,1183.6256775118045
0.6270377926786486,-0.7795812347995879,-0.3447621717950658,-0.22135757103131568,-0.6615801003032052,215.46169866117756
0.28914814236470904,0.5371031982159137,-0.39661019099256867,0.4618978350174285,0.06791884337303197,27.26184837368612
-0.29875795028530006,0.4790363331235363,0.9305745995778929,-0.8400224491095802,0.026643138348146585,322.0160564723181
-0.7351567061148057,-0.45051512638443797,-0.5684496620401638,-0.2912631059794275,0.3586836820511128,-107.86692405096028
0.994084542287561,0.7436159652979559,0.5079426080018817,-0.16836269574364,0.17152957111182318,144.38671884714387
0.39039933528406756,-0.9343960226564367,-0.5311423715942519,-0.4663294634183649,0.8913408119480781,-2345.0705028526327
0.6572765410055446,0.2608349934016621,-0.4624001498485014,0.9902728681277808,0.6605984286745592,385.1178401732545
-0.01656492242498675,-0.2585805373574324,-0.8537488448162525,-0.6574014396864466,0.548889933354462,-795.1339336409153
0.56034564647405,-0.5946311790638008,0.037432496984347724,-0.43266802450955877,-0.8802451411813206,1346.440794756894
0.33609931867751225,-0.47951837904279865,-0.7024516748922363,-0.098536857443963,0.21433263959833818,196.30258054439776
-0.24163527635714546,-0.45122774419352807,-0.06654014614865612,0.8599031895906547,0.2646587593331941,-233.54754440543317
-0.8464757739315909,-0.8320637403994183,0.687309611454179,0.8874785113072524,-0.3186987948326851,-37.6515335917569
-0.3983740401583643,-0.9631068875569786,-0.8651616782557326,-0.6023972540909888,0.9999999999999998,-3631.2265529380543
-0.8280376885062248,0.12803740721453552,-0.4149853375180262,-0.4202797003338293,0.895791737044397,-1983.243420741316
-0.780372505298633,0.3669223586401203,0.22381091126372168,-0.3744993944546371,-0.011636845332902596,-43.25301255557344
0.2942447598128825,0.09016384108206676,0.6069358192794098,0.41942906279590797,0.9093493918844744,1936.7062108783653
-0.28590406426068404,-0.14473449684062845,0.511808154096438,-0.6993130733273932,0.11786011433911996,209.46643845956672
-0.4094437060468553,0.5996651715183353,0.7203681142265878,0.356897855712455,0.33678311833068814,378.185160229619
0.33410188361687726,-0.5807266544961117,-0.8828103693207482,0.2207603816316075,-0.12043244383154748,248.878872461532
0.33341982140026205,0.7984962160471053,-0.4383144601741226,0.996124392664512,-0.9954473172123576,-5402.215160671413
0.2178969930102225,0.25783785805651194,-0.10955928479323625,0.1251857117248508,-0.7776536488194593,42.4339392628238
0.28545430609292594,0.36905722371123506,0.16756221888988893,-0.28906809869343303,-0.15152548494211215,256.1887225305052
0.6348422639872356,-0.02646910700523305,-0.13897198799216345,-0.32358211973272166,0.09091535666136136,346.9515839272821
-0.9382473162502774,-0.37416258411344044,-0.9236955265136185,-0.8810412837805699,-0.08586169128035545,-1392.2340697224922
-0.8651496866032768,0.8928091817319735,-0.2838378744899131,0.37054907697781175,0.35905214550269,309.531109899256
0.9476845186968806,-0.06368999584848667,0.11378495870082511,-0.6677648261109431,-0.14718243007842685,477.7552035283652
-0.33808019460427197,0.4402624248666014,0.9108966519075906,0.10451219413983051,-0.8257334312953831,-198.52980578187575
-0.98535352019598,-0.7995315854360189,0.935045608235458,-0.6447275663045885,-0.40482279947070754,-17.88000253687892
0.5266605259413794,0.551469096594401,0.41663779297501174,-0.04353963277148923,0.4577273598483388,242.12952002805596
0.36294092800315625,0.32993482695555354,0.7973323082926607,0.8535975945022122,-0.4251038725562844,-104.62870794511387
0.9396581508508483,0.6650091042499315,-0.2899782255649244,0.6608278253364676,-0.11983539849508937,-170.68742622149915
-0.3031989088608668,0.5308224071445674,-0.033399448704314945,0.688284819709645,0.8490072883890447,2074.586912521547
-0.0947976372457447,0.33260936152184867,0.76657353077683,-0.21874932525131693,-0.7288867828535822,579.7617650799332
-0.8484733395382715,0.5522538865660154,-0.5290978683353397,0.5379120702221836,-0.08506965360699636,-224.7576918796634
-0.4220389496327218,-1.0,-0.19516186315378037,0.022555934844893735,0.1334869841397264,562.6642859306021
0.8245484122005803,-0.8789796127640344,0.48186046667401594,-0.8820650980419538,0.058061457900869626,-390.6450882647744
-0.31535491109446867,-0.5724176496332694,-0.2264634641277311,0.5397825967613022,0.03103761401802964,206.2598170871056
0.10167495195903116,-0.3093919901587279,-0.46530057393554625,-0.07449753740121162,-0.014824452580070683,253.51426059568672
0.16897098851419665,0.8157076547705795,-0.9810795908941456,0.38033182595416737,0.24359935623074902,116.31445372806616
0.2092839265884849,0.839068338635328,0.7037621910598235,-0.15264221946335768,0.05103501873046105,73.70507769802566
-0.5680361479815489,-0.364097942970543,-0.9757864991741801,-0.626887855086709,0.163314540464594,-162.2869932186499
0.5538959700307505,-0.7654755900945317,-0.9800480126555106,-0.6448331653178971,0.9080580969196411,-3133.025882111767
0.17784955633220273,-0.8250166115537353,0.18210782376799745,-0.5020844058419166,-0.8828826005559364,1388.988932312964
0.046202304624464875,0.07216471147259232,-0.7639866098613516,-0.40224295815076205,0.8895263581803667,-1205.8809363501468
0.004199736100907509,-0.62913281716309,0.6092705224243661,-0.9957002462623852,-0.4786848843873832,229.8606017417811
-0.061377871866946564,0.7926149957005334,-0.7799026780428833,0.5630358579398889,0.787664740404708,1365.312010466447
-0.7479645456991,0.20307315354679567,0.1685809115110054,-0.6357854238356441,-0.12269613576252043,-152.44446946817664
-0.9943109815015557,0.47204418074818577,0.3406416000044454,-0.9494972801848476,0.7629698310445278,-2980.671330393378
-0.2109209917029526,-0.01555814772455151,0.8981071802774709,-0.004529094375147967,0.3010612623251426,99.04336824300309
0.2691929104875929,0.3813652202226959,0.7471009450848765,0.09603619997244406,0.283925873910121,205.4226723842276
0.16744125261429332,-0.5124071014624937,-0.5745422143825146,-0.8709585357759222,0.8374347521716291,-3455.5724142434574
0.3598154357377873,-0.13295762602616684,-0.26283534149595067,-0.2749637644051661,0.692924925742697,-214.58825590208448
-0.9499488619219721,0.2873548467699843,0.3419155421557381,0.35258315255705247,-0.21555460594741283,-492.18974326479815
-0.31391644802773094,-0.6765521034112426,0.26491483787958564,0.7508711207778072,0.9345476720368266,2570.38342325007
-0.49910577202639345,-0.818936580347323,-1.0,-1.0,0.10908416592286903,-1273.5344364846703
-0.6191988129706609,0.02098378246699852,-0.7949199384924396,0.3627117387799563,0.6004550975147259,292.4490786262068
-0.30471649511198023,-0.9863257748405809,1.0,-0.8707258481086403,0.9427540075700999,-3784.569988331317
0.5335624749448583,0.2453321666908143,-0.34289712064415007,-0.7731691667977828,0.8749467950458403,-2477.73516266756
-0.22398891429441942,-0.32522185196381354,0.7335847732130868,-0.14730816974703856,0.26096608271141364,161.5840889287976
0.9999999999999998,0.9183690633703969,0.4918717347445957,-0.539319385188529,0.43675601198581515,-168.03683472914977
0.9864202205933806,0.7053562219014743,-0.7659964504659402,-0.7575604647453839,0.7598893062222983,-1775.284787672373
-0.2772442082919985,0.9381619324494044,-0.2844101154739522,-0.7256457858918427,0.3318779756252966,-13.008416793910897
-0.18839493850055006,-0.7407488033133774,-0.9250143138555146,-0.1713145289221108,0.916511663165506,-798.4507692635575
0.408150115232349,0.0803816343949941,-0.9429045616629538,-0.9059248381545035,-0.7532664092570706,1008.7511587151016
0.22962303360481554,0.51815380771804,0.7606526200737364,-0.18910801567755275,-0.5497114234160582,372.83141199010805
-0.14297861600408546,0.812517056607947,0.7814758782429928,0.8911325421901762,0.6003505505602726,1163.116331356087
0.39244747608897856,0.8473203652455861,-0.9366510646507892,-0.7687834428502609,0.9132090769837488,-3138.368036376075
0.7493042419342112,-0.9639291172843076,0.2689323358469895,0.9999999999999998,-0.05820939215368883,-850.3746003893289
0.6355270481971418,0.637951709027095,-0.8242343864598122,0.559816209188947,0.18523154109816395,-188.49998195732516
-0.3762070581744217,0.73182163773123,0.28133542882822504,-0.9167455042024519,-0.3923338501216424,340.61511335003445
-0.6860218866334619,-0.9317506173106749,-0.7861528068061641,-0.8799859500203566,-0.9064566994659659,2036.2131359831376
0.08650674977605777,0.7154508188919616,0.26366234485884354,-0.6705028070372269,-0.39609666856361375,448.90826117498136
0.661176687624552,0.7183567486267517,-0.6559350589241296,-0.5214250334747862,0.5140566305908592,-383.3034740184306
-0.513852333728293,-0.6875224697533234,0.008896679716802029,-0.6260703244356405,-1.0,2514.9158954323693
-0.24206975179703358,0.7156306447879509,0.06186825948994704,-0.21093414299454125,0.030155293178343503,365.6584777566303
-0.5236489400298695,-0.8990416836008968,0.7100750678080443,0.018497386627471163,-0.2360460382917438,422.3692475382069
-0.9285923853876946,-0.15063688740230685,0.6850488887849461,0.3692474233655478,-0.03635003106162882,-476.327964529514
-0.10846558795207484,0.648817466214019,0.6785779490266055,0.4906743318264301,0.5097479537237012,666.7916027252165
0.32986836640535033,0.133977602450082,-0.35984177404120066,-0.7887814592760408,0.6612724075736508,-1335.4676408358946
0.8819269429571114,-0.8728867510347931,0.5038650499430525,0.2970748289967245,0.598202531751237,110.19572097456802
0.3763480239949895,-0.482641283802163,0.9666416825116022,-0.19082378744658376,-0.1991008238275117,57.49402746960749
-0.6673535885062488,0.1867500940300265,0.23953852950516552,0.03194562275640187,-0.5948646895503245,-117.8917902058634
0.560461134147459,0.17726872177090033,0.7113188076674556,-0.9957879644777917,-0.8112870374074214,2641.849695164821
0.3014847992986437,-0.009615808252651311,0.23242508207155638,-0.1820238941346839,-0.25825566760148255,285.3271427762212
-0.6527706834872696,-0.26428333838510837,0.7141224280519817,0.9608245570716512,-0.8416244439588815,-3315.232637156664
